clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
21889,WOODEN BOX OF DOMINOES,1,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
21889,WOODEN BOX OF DOMINOES,1,Color faded immediately after washing. Very rough fabric.,0,2,General
21889,WOODEN BOX OF DOMINOES,2,"Quality is poor, threads coming loose everywhere.",0,2,General
21889,WOODEN BOX OF DOMINOES,1,Color faded immediately after washing. Very rough fabric.,0,6,General
21889,WOODEN BOX OF DOMINOES,3,Color faded immediately after washing. Very rough fabric.,0,6,General
21889,WOODEN BOX OF DOMINOES,1,Ripped along the seam after just one wash. Poor material quality.,0,4,General
21889,WOODEN BOX OF DOMINOES,3,Ripped along the seam after just one wash. Poor material quality.,0,9,General
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,"Quality is poor, threads coming loose everywhere.",0,7,General
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,3,Disappointed with the material. Fabric is paper thin and see-through.,0,6,General
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,Ripped along the seam after just one wash. Poor material quality.,0,8,General
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2,Color faded immediately after washing. Very rough fabric.,0,2,General
22127,PARTY CONES CARNIVAL ASSORTED,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22127,PARTY CONES CARNIVAL ASSORTED,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22127,PARTY CONES CARNIVAL ASSORTED,5,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22127,PARTY CONES CARNIVAL ASSORTED,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22127,PARTY CONES CARNIVAL ASSORTED,5,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22128,PARTY CONES CANDY ASSORTED,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22128,PARTY CONES CANDY ASSORTED,4,Love this product! The quality is fantastic and fits perfectly.,1,8,General
22128,PARTY CONES CANDY ASSORTED,5,"Excellent item, super fast delivery and true to size.",1,5,General
22128,PARTY CONES CANDY ASSORTED,4,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22128,PARTY CONES CANDY ASSORTED,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22128,PARTY CONES CANDY ASSORTED,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22128,PARTY CONES CANDY ASSORTED,5,"Excellent item, super fast delivery and true to size.",1,5,General
22502,PICNIC BASKET WICKER SMALL,1,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22502,PICNIC BASKET WICKER SMALL,3,Overpriced for what it is. The material feels cheap for this price point.,0,9,General
22502,PICNIC BASKET WICKER SMALL,2,Not worth the money. Very expensive for such basic quality.,0,4,General
22502,PICNIC BASKET WICKER SMALL,3,Overpriced for what it is. The material feels cheap for this price point.,0,2,General
22502,PICNIC BASKET WICKER SMALL,1,Not worth the money. Very expensive for such basic quality.,0,5,General
22502,PICNIC BASKET WICKER SMALL,3,Overpriced item. You can find better quality for half the price.,0,7,General
22338,STAR DECORATION PAINTED ZINC ,1,Overpriced for what it is. The material feels cheap for this price point.,0,6,General
22338,STAR DECORATION PAINTED ZINC ,2,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22338,STAR DECORATION PAINTED ZINC ,3,Overpriced item. You can find better quality for half the price.,0,1,General
22338,STAR DECORATION PAINTED ZINC ,2,Felt ripped off. Cost too much for something that looks cheap.,0,8,General
22338,STAR DECORATION PAINTED ZINC ,3,Overpriced for what it is. The material feels cheap for this price point.,0,9,General
22338,STAR DECORATION PAINTED ZINC ,1,Not worth the money. Very expensive for such basic quality.,0,0,General
22338,STAR DECORATION PAINTED ZINC ,3,Overpriced item. You can find better quality for half the price.,0,8,General
22338,STAR DECORATION PAINTED ZINC ,1,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22180,RETROSPOT LAMP,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22180,RETROSPOT LAMP,4,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22180,RETROSPOT LAMP,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
21506,"FANCY FONT BIRTHDAY CARD, ",4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
21506,"FANCY FONT BIRTHDAY CARD, ",5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
21506,"FANCY FONT BIRTHDAY CARD, ",4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22866,HAND WARMER SCOTTY DOG DESIGN,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22866,HAND WARMER SCOTTY DOG DESIGN,5,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22866,HAND WARMER SCOTTY DOG DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22866,HAND WARMER SCOTTY DOG DESIGN,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22866,HAND WARMER SCOTTY DOG DESIGN,5,"Excellent item, super fast delivery and true to size.",1,0,General
22866,HAND WARMER SCOTTY DOG DESIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22865,HAND WARMER OWL DESIGN,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22865,HAND WARMER OWL DESIGN,5,"Excellent item, super fast delivery and true to size.",1,2,General
22865,HAND WARMER OWL DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22632,HAND WARMER RED RETROSPOT,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
22632,HAND WARMER RED RETROSPOT,5,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
22632,HAND WARMER RED RETROSPOT,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22632,HAND WARMER RED RETROSPOT,5,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22632,HAND WARMER RED RETROSPOT,4,"Excellent item, super fast delivery and true to size.",1,1,General
22632,HAND WARMER RED RETROSPOT,4,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22632,HAND WARMER RED RETROSPOT,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
22349,DOG BOWL CHASING BALL DESIGN,1,"Quality is poor, threads coming loose everywhere.",0,0,General
22349,DOG BOWL CHASING BALL DESIGN,2,"Quality is poor, threads coming loose everywhere.",0,4,General
22349,DOG BOWL CHASING BALL DESIGN,1,Color faded immediately after washing. Very rough fabric.,0,0,General
22349,DOG BOWL CHASING BALL DESIGN,1,Ripped along the seam after just one wash. Poor material quality.,0,4,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,Not worth the money. Very expensive for such basic quality.,0,0,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,Not worth the money. Very expensive for such basic quality.,0,8,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,Felt ripped off. Cost too much for something that looks cheap.,0,6,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,Overpriced item. You can find better quality for half the price.,0,3,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,Not worth the money. Very expensive for such basic quality.,0,6,General
22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,Not worth the money. Very expensive for such basic quality.,0,2,General
85152,HAND OVER THE CHOCOLATE   SIGN ,1,Overpriced item. You can find better quality for half the price.,0,7,General
85152,HAND OVER THE CHOCOLATE   SIGN ,3,Not worth the money. Very expensive for such basic quality.,0,9,General
85152,HAND OVER THE CHOCOLATE   SIGN ,1,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
85152,HAND OVER THE CHOCOLATE   SIGN ,2,Not worth the money. Very expensive for such basic quality.,0,9,General
85152,HAND OVER THE CHOCOLATE   SIGN ,2,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
85152,HAND OVER THE CHOCOLATE   SIGN ,1,Not worth the money. Very expensive for such basic quality.,0,8,General
85152,HAND OVER THE CHOCOLATE   SIGN ,2,Overpriced for what it is. The material feels cheap for this price point.,0,9,General
85152,HAND OVER THE CHOCOLATE   SIGN ,1,Overpriced item. You can find better quality for half the price.,0,0,General
85152,HAND OVER THE CHOCOLATE   SIGN ,1,Felt ripped off. Cost too much for something that looks cheap.,0,6,General
85152,HAND OVER THE CHOCOLATE   SIGN ,3,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
22652,TRAVEL SEWING KIT,5,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22652,TRAVEL SEWING KIT,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22652,TRAVEL SEWING KIT,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22652,TRAVEL SEWING KIT,4,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
22652,TRAVEL SEWING KIT,4,"Excellent item, super fast delivery and true to size.",1,8,General
22188,BLACK HEART CARD HOLDER,4,"Excellent item, super fast delivery and true to size.",1,1,General
22188,BLACK HEART CARD HOLDER,5,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22188,BLACK HEART CARD HOLDER,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22188,BLACK HEART CARD HOLDER,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
22188,BLACK HEART CARD HOLDER,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
21314,SMALL GLASS HEART TRINKET POT,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21314,SMALL GLASS HEART TRINKET POT,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21314,SMALL GLASS HEART TRINKET POT,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21314,SMALL GLASS HEART TRINKET POT,5,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22730,ALARM CLOCK BAKELIKE IVORY,5,"Excellent item, super fast delivery and true to size.",1,8,General
22730,ALARM CLOCK BAKELIKE IVORY,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22730,ALARM CLOCK BAKELIKE IVORY,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22730,ALARM CLOCK BAKELIKE IVORY,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22730,ALARM CLOCK BAKELIKE IVORY,4,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22730,ALARM CLOCK BAKELIKE IVORY,4,"Excellent item, super fast delivery and true to size.",1,9,General
22730,ALARM CLOCK BAKELIKE IVORY,5,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22730,ALARM CLOCK BAKELIKE IVORY,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22729,ALARM CLOCK BAKELIKE ORANGE,5,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22729,ALARM CLOCK BAKELIKE ORANGE,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22729,ALARM CLOCK BAKELIKE ORANGE,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22729,ALARM CLOCK BAKELIKE ORANGE,4,"Excellent item, super fast delivery and true to size.",1,8,General
22729,ALARM CLOCK BAKELIKE ORANGE,5,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22729,ALARM CLOCK BAKELIKE ORANGE,4,"Excellent item, super fast delivery and true to size.",1,7,General
22729,ALARM CLOCK BAKELIKE ORANGE,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22867,HAND WARMER BIRD DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22867,HAND WARMER BIRD DESIGN,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22867,HAND WARMER BIRD DESIGN,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22867,HAND WARMER BIRD DESIGN,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22867,HAND WARMER BIRD DESIGN,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22867,HAND WARMER BIRD DESIGN,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22803,IVORY EMBROIDERED QUILT ,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22803,IVORY EMBROIDERED QUILT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
22803,IVORY EMBROIDERED QUILT ,4,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22803,IVORY EMBROIDERED QUILT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22803,IVORY EMBROIDERED QUILT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22803,IVORY EMBROIDERED QUILT ,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
35004B,SET OF 3 BLACK FLYING DUCKS,1,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
35004B,SET OF 3 BLACK FLYING DUCKS,1,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
35004B,SET OF 3 BLACK FLYING DUCKS,3,Overpriced item. You can find better quality for half the price.,0,4,General
35004B,SET OF 3 BLACK FLYING DUCKS,1,Not worth the money. Very expensive for such basic quality.,0,9,General
35004B,SET OF 3 BLACK FLYING DUCKS,3,Felt ripped off. Cost too much for something that looks cheap.,0,5,General
35004B,SET OF 3 BLACK FLYING DUCKS,2,Not worth the money. Very expensive for such basic quality.,0,4,General
35004B,SET OF 3 BLACK FLYING DUCKS,2,Felt ripped off. Cost too much for something that looks cheap.,0,1,General
35004B,SET OF 3 BLACK FLYING DUCKS,2,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
35004B,SET OF 3 BLACK FLYING DUCKS,1,Overpriced for what it is. The material feels cheap for this price point.,0,3,General
21844,RED RETROSPOT MUG,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,5,General
21844,RED RETROSPOT MUG,3,Runs very large and baggy. Had to return it for a smaller size.,0,0,General
21844,RED RETROSPOT MUG,3,The fit is very awkward and much shorter than shown in photos.,0,5,General
21844,RED RETROSPOT MUG,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
21844,RED RETROSPOT MUG,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
21844,RED RETROSPOT MUG,1,Runs very large and baggy. Had to return it for a smaller size.,0,4,General
21844,RED RETROSPOT MUG,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,4,General
21844,RED RETROSPOT MUG,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,2,General
21844,RED RETROSPOT MUG,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,3,General
22468,BABUSHKA LIGHTS STRING OF 10,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
22468,BABUSHKA LIGHTS STRING OF 10,5,"Excellent item, super fast delivery and true to size.",1,7,General
22468,BABUSHKA LIGHTS STRING OF 10,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22468,BABUSHKA LIGHTS STRING OF 10,4,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22468,BABUSHKA LIGHTS STRING OF 10,5,"Excellent item, super fast delivery and true to size.",1,8,General
22468,BABUSHKA LIGHTS STRING OF 10,4,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
48185,DOORMAT FAIRY CAKE,2,Ripped along the seam after just one wash. Poor material quality.,0,0,General
48185,DOORMAT FAIRY CAKE,2,Ripped along the seam after just one wash. Poor material quality.,0,6,General
48185,DOORMAT FAIRY CAKE,1,"Quality is poor, threads coming loose everywhere.",0,0,General
48185,DOORMAT FAIRY CAKE,1,Disappointed with the material. Fabric is paper thin and see-through.,0,8,General
48185,DOORMAT FAIRY CAKE,3,Ripped along the seam after just one wash. Poor material quality.,0,2,General
48185,DOORMAT FAIRY CAKE,2,Color faded immediately after washing. Very rough fabric.,0,8,General
21232,STRAWBERRY CERAMIC TRINKET BOX,3,Disappointed with the material. Fabric is paper thin and see-through.,0,2,General
21232,STRAWBERRY CERAMIC TRINKET BOX,1,Ripped along the seam after just one wash. Poor material quality.,0,5,General
21232,STRAWBERRY CERAMIC TRINKET BOX,1,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
21232,STRAWBERRY CERAMIC TRINKET BOX,1,Color faded immediately after washing. Very rough fabric.,0,3,General
21232,STRAWBERRY CERAMIC TRINKET BOX,3,Color faded immediately after washing. Very rough fabric.,0,0,General
21232,STRAWBERRY CERAMIC TRINKET BOX,1,Color faded immediately after washing. Very rough fabric.,0,1,General
21232,STRAWBERRY CERAMIC TRINKET BOX,2,Disappointed with the material. Fabric is paper thin and see-through.,0,1,General
21232,STRAWBERRY CERAMIC TRINKET BOX,2,Ripped along the seam after just one wash. Poor material quality.,0,5,General
21232,STRAWBERRY CERAMIC TRINKET BOX,2,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
22064,PINK DOUGHNUT TRINKET POT ,5,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22064,PINK DOUGHNUT TRINKET POT ,5,"Excellent item, super fast delivery and true to size.",1,8,General
22064,PINK DOUGHNUT TRINKET POT ,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22064,PINK DOUGHNUT TRINKET POT ,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22064,PINK DOUGHNUT TRINKET POT ,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
22449,SILK PURSE BABUSHKA PINK,4,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22449,SILK PURSE BABUSHKA PINK,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22449,SILK PURSE BABUSHKA PINK,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22835,HOT WATER BOTTLE I AM SO POORLY,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,6,General
22835,HOT WATER BOTTLE I AM SO POORLY,2,Runs very large and baggy. Had to return it for a smaller size.,0,0,General
22835,HOT WATER BOTTLE I AM SO POORLY,1,The fit is very awkward and much shorter than shown in photos.,0,4,General
22112,CHOCOLATE HOT WATER BOTTLE,2,Felt ripped off. Cost too much for something that looks cheap.,0,0,General
22112,CHOCOLATE HOT WATER BOTTLE,1,Felt ripped off. Cost too much for something that looks cheap.,0,0,General
22112,CHOCOLATE HOT WATER BOTTLE,2,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
22112,CHOCOLATE HOT WATER BOTTLE,1,Felt ripped off. Cost too much for something that looks cheap.,0,2,General
22112,CHOCOLATE HOT WATER BOTTLE,1,Felt ripped off. Cost too much for something that looks cheap.,0,4,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,"Excellent item, super fast delivery and true to size.",1,7,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,Love this product! The quality is fantastic and fits perfectly.,1,8,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21479,WHITE SKULL HOT WATER BOTTLE ,5,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,"Excellent item, super fast delivery and true to size.",1,8,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,"Excellent item, super fast delivery and true to size.",1,3,General
21479,WHITE SKULL HOT WATER BOTTLE ,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22111,SCOTTIE DOG HOT WATER BOTTLE,5,"Excellent item, super fast delivery and true to size.",1,9,General
22111,SCOTTIE DOG HOT WATER BOTTLE,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
22111,SCOTTIE DOG HOT WATER BOTTLE,5,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22111,SCOTTIE DOG HOT WATER BOTTLE,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22111,SCOTTIE DOG HOT WATER BOTTLE,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22111,SCOTTIE DOG HOT WATER BOTTLE,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22111,SCOTTIE DOG HOT WATER BOTTLE,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22111,SCOTTIE DOG HOT WATER BOTTLE,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22110,BIRD HOUSE HOT WATER BOTTLE,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
22110,BIRD HOUSE HOT WATER BOTTLE,1,Runs very large and baggy. Had to return it for a smaller size.,0,6,General
22110,BIRD HOUSE HOT WATER BOTTLE,2,Runs very large and baggy. Had to return it for a smaller size.,0,3,General
22110,BIRD HOUSE HOT WATER BOTTLE,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,4,General
22110,BIRD HOUSE HOT WATER BOTTLE,1,The fit is very awkward and much shorter than shown in photos.,0,6,General
22110,BIRD HOUSE HOT WATER BOTTLE,1,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
22110,BIRD HOUSE HOT WATER BOTTLE,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,0,General
22110,BIRD HOUSE HOT WATER BOTTLE,3,Runs very large and baggy. Had to return it for a smaller size.,0,2,General
22110,BIRD HOUSE HOT WATER BOTTLE,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,3,General
22110,BIRD HOUSE HOT WATER BOTTLE,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
22110,BIRD HOUSE HOT WATER BOTTLE,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,9,General
22098,BOUDOIR SQUARE TISSUE BOX,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22098,BOUDOIR SQUARE TISSUE BOX,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22098,BOUDOIR SQUARE TISSUE BOX,5,"Excellent item, super fast delivery and true to size.",1,0,General
22098,BOUDOIR SQUARE TISSUE BOX,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22098,BOUDOIR SQUARE TISSUE BOX,4,"Excellent item, super fast delivery and true to size.",1,9,General
22098,BOUDOIR SQUARE TISSUE BOX,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22098,BOUDOIR SQUARE TISSUE BOX,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22098,BOUDOIR SQUARE TISSUE BOX,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22100,SKULLS SQUARE TISSUE BOX,5,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22100,SKULLS SQUARE TISSUE BOX,4,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
22100,SKULLS SQUARE TISSUE BOX,5,"Excellent item, super fast delivery and true to size.",1,6,General
22100,SKULLS SQUARE TISSUE BOX,5,"Excellent item, super fast delivery and true to size.",1,4,General
22100,SKULLS SQUARE TISSUE BOX,5,"Excellent item, super fast delivery and true to size.",1,0,General
22100,SKULLS SQUARE TISSUE BOX,5,"Excellent item, super fast delivery and true to size.",1,0,General
22100,SKULLS SQUARE TISSUE BOX,4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22766,PHOTO FRAME CORNICE,4,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22766,PHOTO FRAME CORNICE,5,"Excellent item, super fast delivery and true to size.",1,1,General
22766,PHOTO FRAME CORNICE,5,Love this product! The quality is fantastic and fits perfectly.,1,7,General
22766,PHOTO FRAME CORNICE,4,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22766,PHOTO FRAME CORNICE,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
22766,PHOTO FRAME CORNICE,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22766,PHOTO FRAME CORNICE,5,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22451,SILK PURSE BABUSHKA RED,4,"Excellent item, super fast delivery and true to size.",1,9,General
22451,SILK PURSE BABUSHKA RED,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22451,SILK PURSE BABUSHKA RED,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22451,SILK PURSE BABUSHKA RED,5,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22451,SILK PURSE BABUSHKA RED,5,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22451,SILK PURSE BABUSHKA RED,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
22549,PICTURE DOMINOES,4,"Great purchase, looks amazing and very comfortable to wear.",1,3,General
22549,PICTURE DOMINOES,5,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22549,PICTURE DOMINOES,5,"High quality fabric, beautiful color, would definitely buy again!",1,4,General
22549,PICTURE DOMINOES,4,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22549,PICTURE DOMINOES,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22549,PICTURE DOMINOES,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
22549,PICTURE DOMINOES,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
22549,PICTURE DOMINOES,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22549,PICTURE DOMINOES,5,"Excellent item, super fast delivery and true to size.",1,2,General
22549,PICTURE DOMINOES,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
84744,S/6 SEW ON CROCHET FLOWERS,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
84744,S/6 SEW ON CROCHET FLOWERS,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
84744,S/6 SEW ON CROCHET FLOWERS,5,"Excellent item, super fast delivery and true to size.",1,0,General
84744,S/6 SEW ON CROCHET FLOWERS,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
84744,S/6 SEW ON CROCHET FLOWERS,5,Love this product! The quality is fantastic and fits perfectly.,1,1,General
84744,S/6 SEW ON CROCHET FLOWERS,4,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
84744,S/6 SEW ON CROCHET FLOWERS,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
85049E,SCANDINAVIAN REDS RIBBONS,1,Color faded immediately after washing. Very rough fabric.,0,8,General
85049E,SCANDINAVIAN REDS RIBBONS,2,Disappointed with the material. Fabric is paper thin and see-through.,0,9,General
85049E,SCANDINAVIAN REDS RIBBONS,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
85049E,SCANDINAVIAN REDS RIBBONS,3,"Quality is poor, threads coming loose everywhere.",0,3,General
85049E,SCANDINAVIAN REDS RIBBONS,3,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
85049E,SCANDINAVIAN REDS RIBBONS,2,"Quality is poor, threads coming loose everywhere.",0,5,General
85049E,SCANDINAVIAN REDS RIBBONS,3,Ripped along the seam after just one wash. Poor material quality.,0,0,General
21328,BALLOONS  WRITING SET ,2,Overpriced item. You can find better quality for half the price.,0,0,General
21328,BALLOONS  WRITING SET ,3,Felt ripped off. Cost too much for something that looks cheap.,0,7,General
21328,BALLOONS  WRITING SET ,2,Not worth the money. Very expensive for such basic quality.,0,5,General
21328,BALLOONS  WRITING SET ,2,Felt ripped off. Cost too much for something that looks cheap.,0,1,General
17091A,LAVENDER INCENSE IN TIN,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,9,General
17091A,LAVENDER INCENSE IN TIN,3,The fit is very awkward and much shorter than shown in photos.,0,5,General
17091A,LAVENDER INCENSE IN TIN,1,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
